country,country_code,province,province_code,district,district_code,ward,ward_code
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Khánh Yên Thượng,3082
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Nậm Xé,3085
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Dần Thàng,3088
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Chiềng Ken,3091
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Làng Giàng,3094
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Hoà Mạc,3097
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Khánh Yên Trung,3100
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Khánh Yên Hạ,3103
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Dương Quỳ,3106
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Nậm Tha,3109
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Minh Lương,3112
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Thẩm Dương,3115
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Liêm Phú,3118
Việt Nam,VN,Tỉnh Lào Cai,10,Huyện Văn Bàn,89,Xã Nậm Xây,3121
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Noong Bua,3124
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Him Lam,3127
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Thanh Bình,3130
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Tân Thanh,3133
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Mường Thanh,3136
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Nam Thanh,3139
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Phường Thanh Trường,3142
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Xã Thanh Minh,3145
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Xã Nà Tấu,3316
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Xã Nà Nhạn,3317
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Xã Mường Phăng,3325
Việt Nam,VN,Tỉnh Điện Biên,11,Thành phố Điện Biên Phủ,94,Xã Pá Khoang,3326
Việt Nam,VN,Tỉnh Điện Biên,11,Thị Xã Mường Lay,95,Phường Sông Đà,3148
Việt Nam,VN,Tỉnh Điện Biên,11,Thị Xã Mường Lay,95,Phường Na Lay,3151
Việt Nam,VN,Tỉnh Điện Biên,11,Thị Xã Mường Lay,95,Xã Lay Nưa,3184
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Sín Thầu,3154
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Sen Thượng,3155
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Chung Chải,3157
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Leng Su Sìn,3158
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Pá Mỳ,3159
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Mường Nhé,3160
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Nậm Vì,3161
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Nậm Kè,3162
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Mường Toong,3163
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Quảng Lâm,3164
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Nhé,96,Xã Huổi Lếnh,3177
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Thị Trấn Mường Chà,3172
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Xá Tổng,3178
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Mường Tùng,3181
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Hừa Ngài,3190
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Huổi Mí,3191
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Pa Ham,3193
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Nậm Nèn,3194
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Huổi Lèng,3196
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Sa Lông,3197
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Ma Thì Hồ,3200
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Na Sang,3201
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Chà,97,Xã Mường Mươn,3202
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Thị trấn Tủa Chùa,3217
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Huổi Só,3220
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Xín Chải,3223
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Tả Sìn Thàng,3226
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Lao Xả Phình,3229
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Tả Phìn,3232
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Tủa Thàng,3235
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Trung Thu,3238
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Sính Phình,3241
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Sáng Nhè,3244
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Mường Đun,3247
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tủa Chùa,98,Xã Mường Báng,3250
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Thị trấn Tuần Giáo,3253
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Phình Sáng,3259
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Rạng Đông,3260
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Mùn Chung,3262
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Nà Tòng,3263
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Ta Ma,3265
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Mường Mùn,3268
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Pú Xi,3269
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Pú Nhung,3271
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Quài Nưa,3274
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Mường Thín,3277
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Tỏa Tình,3280
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Nà Sáy,3283
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Mường Khong,3284
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Quài Cang,3289
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Quài Tở,3295
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Chiềng Sinh,3298
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Chiềng Đông,3299
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Tuần Giáo,99,Xã Tênh Phông,3304
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Mường Pồn,3319
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Nưa,3322
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Hua Thanh,3323
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Luông,3328
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Hưng,3331
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Xương,3334
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Chăn,3337
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Pa Thơm,3340
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh An,3343
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Thanh Yên,3346
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Noong Luống,3349
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Noọng Hẹt,3352
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Sam Mứn,3355
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Pom Lót,3356
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Núa Ngam,3358
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Hẹ Muông,3359
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Na Ư,3361
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Mường Nhà,3364
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Na Tông,3365
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Mường Lói,3367
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên,100,Xã Phu Luông,3368
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Thị trấn Điện Biên Đông,3203
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Na Son,3205
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Phì Nhừ,3208
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Chiềng Sơ,3211
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Mường Luân,3214
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Pú Nhi,3370
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Nong U,3371
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Xa Dung,3373
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Keo Lôm,3376
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Luân Giới,3379
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Phình Giàng,3382
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Pú Hồng,3383
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Tìa Dình,3384
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Điện Biên Đông,101,Xã Háng Lìa,3385
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Thị trấn Mường Ảng,3256
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Mường Đăng,3286
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Ngối Cáy,3287
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Ẳng Tở,3292
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Búng Lao,3301
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Xuân Lao,3302
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Ẳng Nưa,3307
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Ẳng Cang,3310
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Nặm Lịch,3312
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Mường Ảng,102,Xã Mường Lạn,3313
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nậm Tin,3156
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Pa Tần,3165
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Chà Cang,3166
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Na Cô Sa,3167
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nà Khoa,3168
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nà Hỳ,3169
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nà Bủng,3170
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nậm Nhừ,3171
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nậm Chua,3173
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Nậm Khăn,3174
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Chà Tở,3175
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Vàng Đán,3176
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Chà Nưa,3187
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Phìn Hồ,3198
Việt Nam,VN,Tỉnh Điện Biên,11,Huyện Nậm Pồ,103,Xã Si Pa Phìn,3199
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Phường Quyết Thắng,3386
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Phường Tân Phong,3387
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Phường Quyết Tiến,3388
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Phường Đoàn Kết,3389
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Xã Sùng Phài,3403
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Phường Đông Phong,3408
Việt Nam,VN,Tỉnh Lai Châu,12,Thành phố Lai Châu,105,Xã San Thàng,3409
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Thị trấn Tam Đường,3390
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Thèn Sin,3394
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Tả Lèng,3400
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Giang Ma,3405
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Hồ Thầu,3406
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Bình Lư,3412
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Sơn Bình,3413
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Nùng Nàng,3415
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Bản Giang,3418
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Bản Hon,3421
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Bản Bo,3424
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Nà Tăm,3427
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tam Đường,106,Xã Khun Há,3430
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Thị trấn Mường Tè,3433
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Thu Lũm,3436
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Ka Lăng,3439
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Tá Bạ,3440
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Pa ủ,3442
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Mường Tè,3445
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Pa Vệ Sử,3448
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Mù Cả,3451
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Bum Tở,3454
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Nậm Khao,3457
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Tà Tổng,3463
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Bum Nưa,3466
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Vàng San,3467
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Mường Tè,107,Xã Kan Hồ,3469
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Thị trấn Sìn Hồ,3478
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Chăn Nưa,3487
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Pa Tần,3493
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Phìn Hồ,3496
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Hồng Thu,3499
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Phăng Sô Lin,3505
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Ma Quai,3508
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Lùng Thàng,3509
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Tả Phìn,3511
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Sà Dề Phìn,3514
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Nậm Tăm,3517
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Tả Ngảo,3520
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Pu Sam Cáp,3523
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Nậm Cha,3526
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Pa Khoá,3527
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Làng Mô,3529
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Noong Hẻo,3532
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Nậm Mạ,3535
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Căn Co,3538
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Tủa Sín Chải,3541
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Nậm Cuổi,3544
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Sìn Hồ,108,Xã Nậm Hăn,3547
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Lả Nhì Thàng,3391
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Huổi Luông,3490
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Thị trấn Phong Thổ,3549
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Sì Lở Lầu,3550
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Mồ Sì San,3553
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Pa Vây Sử,3559
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Vàng Ma Chải,3562
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Tông Qua Lìn,3565
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Mù Sang,3568
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Dào San,3571
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Ma Ly Pho,3574
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Bản Lang,3577
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Hoang Thèn,3580
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Khổng Lào,3583
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Nậm Xe,3586
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Mường So,3589
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Phong Thổ,109,Xã Sin Suối Hồ,3592
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Thị trấn Than Uyên,3595
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Phúc Than,3618
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Mường Than,3619
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Mường Mít,3625
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Pha Mu,3628
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Mường Cang,3631
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Hua Nà,3632
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Tà Hừa,3634
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Mường Kim,3637
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Tà Mung,3638
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Tà Gia,3640
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Than Uyên,110,Xã Khoen On,3643
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Thị trấn Tân Uyên,3598
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Mường Khoa,3601
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Phúc Khoa,3602
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Thân Thuộc,3604
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Trung Đồng,3605
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Hố Mít,3607
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Nậm Cần,3610
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Nậm Sỏ,3613
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Pắc Ta,3616
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Tân Uyên,111,Xã Tà Mít,3622
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Thị trấn Nậm Nhùn,3434
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Hua Bun,3460
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Mường Mô,3472
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Nậm Chà,3473
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Nậm Manh,3474
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Nậm Hàng,3475
Việt Nam,VN,Tỉnh Lai Châu,12,Huyện Nậm Nhùn,112,Xã Lê Lợi,3481
